long,lat,height-above-ellipsoid
7.9820728,44.1515057,1405.3
7.9821261,44.1514519,1406.6
7.9821796,44.151404,1407.7
7.9822387,44.15136,1407.7
7.9822866,44.1513115,1408.4
7.9823297,44.1512736,1410.0
7.9823826,44.1512595,1410.7
7.982426,44.1512365,1410.8
7.9824313,44.1511927,1411.1
7.9823773,44.1511514,1411.1
7.9822744,44.1511377,1410.8
7.9821608,44.1511648,1410.5
7.9820741,44.1512272,1409.8
7.9820321,44.1513101,1409.1
7.9820333,44.1513963,1408.8
7.9820681,44.1514709,1408.7
7.9821246,44.1515264,1408.6
7.9821917,44.1515624,1409.0
7.9822591,44.1515829,1409.2
7.9823235,44.1515905,1409.1
7.9823828,44.1515789,1408.7
7.9824213,44.1515409,1408.5
7.9824325,44.1514878,1408.2
7.9824138,44.1514319,1408.7
7.9823559,44.1513877,1409.9
7.9822698,44.1513555,1409.8
7.9821817,44.1513144,1409.5
7.9821117,44.151263,1410.5
7.9820655,44.1512119,1411.9
7.9820585,44.1511672,1412.3
7.9821046,44.1511538,1411.7
7.982168,44.1511874,1411.0
7.9822049,44.1512556,1411.2
7.9822072,44.1513379,1411.8
7.9821872,44.1514217,1412.1
7.982126,44.1514967,1412.0
7.9820217,44.1515426,1411.6
7.9819124,44.1515427,1411.6
7.9818393,44.1515045,1411.4
7.9818115,44.1514523,1411.2
7.9818188,44.1514027,1411.4
7.9818461,44.1513612,1412.0
7.9818929,44.1513392,1411.9
7.9819603,44.1513483,1411.3
7.9820277,44.1513874,1411.7
7.9820853,44.1514455,1412.2
7.9821406,44.1515076,1413.3
7.9821976,44.1515626,1413.9
7.9822585,44.1516074,1414.2
7.9823245,44.1516497,1412.7
7.9824064,44.1516702,1411.5
7.9824896,44.1516679,1412.6
7.9825578,44.1516669,1414.4
7.982616,44.1516646,1414.8
7.982645,44.1516329,1414.3
7.9826316,44.1515787,1414.8
7.9825718,44.1515383,1415.9
7.9824761,44.1515414,1416.3
7.9823848,44.1515922,1416.3
7.9823376,44.1516728,1416.8
7.9823417,44.1517549,1417.5
7.9823856,44.1518182,1418.0
7.9824527,44.1518507,1417.4
7.9825161,44.1518379,1416.0
7.9825508,44.1517873,1414.5
7.9825484,44.1517191,1413.7
7.982513,44.1516509,1414.3
7.9824591,44.1515969,1416.2
7.9824072,44.1515503,1417.7
7.9823844,44.1514999,1418.3
7.9824098,44.1514587,1418.8
7.9824702,44.1514598,1418.9
7.9825198,44.1515124,1418.8
7.9825251,44.1515932,1419.6
7.9824924,44.1516707,1421.0
7.9824182,44.1517223,1420.9
7.9823148,44.1517312,1421.1
7.9822238,44.1517082,1422.2
7.9821717,44.1516699,1422.5
7.9821656,44.1516258,1422.4
7.9822038,44.1515947,1422.1
7.9822704,44.1515926,1422.1
7.9823406,44.1516189,1422.0
7.9823961,44.1516719,1421.8
7.9824274,44.1517458,1422.0
7.9824305,44.1518277,1422.5
7.9824061,44.1519066,1423.1
7.9823386,44.1519675,1422.8
7.9822389,44.1519847,1421.7
7.9821605,44.1519523,1420.9
7.9821276,44.1518984,1421.1
7.9821317,44.151849,1421.6
7.9821643,44.1518113,1421.6
7.9822142,44.151781,1421.1
7.9822681,44.1517471,1420.5
7.9823322,44.1517216,1421.5
7.9824078,44.1517172,1423.0
7.982489,44.1517348,1423.9
7.9825489,44.1517862,1424.2
7.9825463,44.1518583,1424.9
7.9824724,44.1519087,1424.8
7.9823659,44.1519134,1424.3
7.9822751,44.1518834,1424.5
7.9822254,44.1518372,1424.7
7.9822178,44.1517862,1424.9
7.9822456,44.1517438,1424.7
7.9823099,44.1517261,1424.0
7.9823943,44.1517412,1422.9
7.9824813,44.1517849,1423.0
7.9825513,44.1518442,1423.9
7.9825983,44.1519135,1423.8
7.9826668,44.1519577,1422.6
7.9827396,44.15194,1420.3
7.982778,44.1518773,1417.7
7.9827853,44.151797,1415.7
7.9827709,44.1517124,1414.0
7.9827395,44.1516271,1412.3
7.9826907,44.1515429,1411.3
7.9826312,44.1514634,1411.3
7.9825744,44.1513835,1411.6
7.9825262,44.1512981,1411.7
7.9824919,44.151209,1412.3
7.9824678,44.1511187,1412.2
7.9824452,44.1510303,1412.2
7.9824298,44.1509504,1412.9
7.9824329,44.1508783,1412.9
7.982456,44.1508049,1412.2
7.9824877,44.1507255,1411.8
7.9825142,44.1506425,1411.7
7.9825317,44.1505617,1411.8
7.9825464,44.1504865,1411.9
7.9825616,44.150412,1412.2
7.9825737,44.1503358,1413.3
7.9825898,44.1502607,1413.3
7.9826317,44.1501925,1412.3
7.9827031,44.150141,1412.4
7.9827894,44.1501118,1413.3
7.9828862,44.1500982,1413.6
7.9829887,44.1500851,1412.7
7.9830875,44.1500526,1412.0
7.983167,44.1499986,1411.5
7.9832214,44.1499286,1410.6
7.9832543,44.1498425,1409.1
7.9832751,44.1497433,1408.4
7.9832965,44.1496418,1408.8
7.9833287,44.1495454,1409.5
7.9833741,44.1494569,1409.2
7.9834241,44.1493674,1407.7
7.9834734,44.1492739,1406.7
7.9835186,44.1491808,1406.5
7.9835586,44.1490859,1406.5
7.9835949,44.1489903,1406.8
7.983635,44.1488932,1406.7
7.9836838,44.1487967,1406.3
7.9837372,44.1487043,1406.3
7.9837903,44.1486192,1407.1
7.98384,44.1485354,1408.4
7.9838866,44.1484482,1408.8
7.9845038,44.1472954,1406.1
7.9845553,44.147208,1406.1
7.9846086,44.1471231,1406.6
7.9846598,44.1470323,1406.3
7.9847032,44.1469369,1405.9
7.9847415,44.1468375,1405.1
7.9847822,44.1467417,1404.5
7.9848293,44.1466533,1404.2
7.9848768,44.146565,1403.4
7.9849088,44.1464684,1403.1
7.9849193,44.14637,1403.5
7.9849136,44.1462744,1404.0
7.9848986,44.146179,1403.8
7.9848841,44.1460871,1404.0
7.9848839,44.146,1403.8
7.9849072,44.1459082,1402.1
7.9849549,44.1458119,1401.4
7.9850164,44.1457262,1401.7
7.9850781,44.145644,1401.4
7.9851227,44.1455536,1400.8
7.9851486,44.1454582,1399.1
7.9851703,44.1453624,1396.4
7.9852027,44.1452648,1392.8
7.9852553,44.1451691,1389.7
7.9853068,44.1450742,1387.4
7.985345,44.1449832,1385.5
7.9853868,44.1449007,1383.8
7.9854327,44.1448251,1382.4
7.9854669,44.1447506,1382.0
7.9854922,44.1446762,1381.4
7.985522,44.1446051,1381.0
7.9855514,44.1445339,1380.6
7.9855737,44.1444611,1379.2
7.9855956,44.1443858,1376.8
7.9856218,44.1443082,1374.6
7.9856534,44.1442348,1373.9
7.9857016,44.1441736,1373.4
7.9857668,44.1441217,1372.8
7.9858396,44.1440746,1372.2
7.9859142,44.1440266,1370.2
7.9859765,44.1439688,1368.8
7.9860115,44.1439004,1368.5
7.9860258,44.1438259,1368.2
7.9860315,44.1437495,1367.5
7.9860378,44.1436719,1367.4
7.9860689,44.143602,1366.9
7.9861398,44.1435536,1365.6
7.9862374,44.1435252,1365.2
7.9863401,44.1435013,1365.5
7.9864452,44.1434822,1366.1
7.9865514,44.1434685,1366.0
7.986659,44.1434542,1365.8
7.9867699,44.1434343,1365.5
7.986863,44.1434001,1366.4
7.9869301,44.1433589,1368.3
7.9869841,44.1433197,1369.2
7.9870319,44.1432784,1369.5
7.987078,44.1432398,1369.6
7.9871288,44.1432001,1369.1
7.9871799,44.1431518,1368.7
7.9872318,44.1430988,1368.0
7.9872826,44.1430492,1367.4
7.9873305,44.1430025,1366.9
7.9873712,44.1429527,1366.9
7.9874109,44.1428958,1366.4
7.9874575,44.1428332,1365.8
7.9874867,44.1427679,1366.6
7.9874952,44.1427003,1366.5
7.9875024,44.1426274,1366.8
7.987504,44.1425573,1367.6
7.9874909,44.1424982,1368.5
7.9874692,44.1424461,1369.1
7.9874419,44.1423968,1369.2
7.9874045,44.1423467,1369.0
7.9873578,44.1422926,1368.9
7.9873148,44.1422361,1368.9
7.9872744,44.1421797,1369.2
7.987233,44.1421244,1369.2
7.9871927,44.1420663,1369.4
7.987155,44.1420011,1369.4
7.9871125,44.1419274,1368.9
7.987065,44.1418533,1370.2
7.9870226,44.1417916,1372.5
7.9869586,44.1417587,1374.2
7.9868708,44.14177,1374.3
7.9868057,44.14183,1374.5
7.9868009,44.1419043,1375.2
7.9868502,44.1419509,1376.0
7.9869161,44.1419558,1376.4
7.9869655,44.1419222,1377.3
7.9869793,44.1418684,1378.3
7.9869309,44.1418257,1379.1
7.9868388,44.1418276,1379.8
7.9867597,44.1418776,1380.4
7.9867382,44.1419517,1380.8
7.9867755,44.1420124,1381.7
7.9868402,44.1420349,1381.8
7.9868969,44.1420098,1382.3
7.9869126,44.1419578,1383.4
7.9868768,44.1419098,1384.1
7.9868067,44.1418746,1384.8
7.9867339,44.1418431,1385.9
7.986669,44.1418085,1386.3
7.9866032,44.1417717,1386.6
7.986539,44.141733,1387.1
7.9864874,44.1416889,1387.6
7.9864616,44.1416376,1388.1
7.9864816,44.1415953,1389.1
7.9865449,44.1415863,1389.6
7.9866166,44.1416191,1391.1
7.9866493,44.1416821,1393.0
7.9866096,44.1417426,1394.3
7.9865213,44.1417663,1394.8
7.9864494,44.1417443,1395.6
7.9864278,44.1417012,1396.3
7.9864531,44.1416599,1397.4
7.9865073,44.1416385,1398.5
7.9865738,44.1416492,1399.7
7.9866085,44.1416929,1401.0
7.9865746,44.1417456,1401.1
7.9864815,44.1417755,1401.2
7.98637,44.1417723,1402.7
7.9862823,44.1417448,1404.7
7.9862436,44.1417014,1405.9
7.9862689,44.141662,1407.3
7.9863243,44.1416553,1409.5
7.9863388,44.1416968,1410.4
7.9862824,44.1417553,1411.4
7.9861872,44.1417954,1412.8
7.9860866,44.1417943,1413.7
7.9860143,44.1417552,1415.2
7.9859963,44.1417053,1416.8
7.9860291,44.1416739,1418.4
7.9860817,44.1416805,1420.3
7.9861013,44.1417285,1421.7
7.9860495,44.1417887,1423.0
7.9859452,44.1418256,1424.4
7.9858311,44.1418253,1426.3
7.985757,44.1417918,1427.9
7.9857519,44.1417501,1428.9
7.9858001,44.1417297,1430.6
7.9858578,44.1417412,1432.3
7.9858664,44.1417911,1433.0
7.9857964,44.1418509,1433.8
7.9856773,44.1418828,1435.1
7.9855576,44.1418752,1436.7
7.9854829,44.1418367,1438.2
7.9854772,44.1417932,1438.9
7.9855253,44.1417738,1440.2
7.9855804,44.1417864,1441.9
7.9856036,44.1418301,1442.5
7.9855568,44.141895,1442.8
7.9854519,44.1419492,1444.2
7.9853304,44.1419733,1445.3
7.9852254,44.1419574,1445.9
7.9851643,44.1419146,1445.9
7.9851431,44.1418616,1445.3
7.9851229,44.1418032,1444.8
7.9850872,44.141741,1444.0
7.9850386,44.141673,1443.8
7.9849861,44.1416019,1444.5
7.9849328,44.1415315,1444.9
7.9848766,44.1414607,1444.8
7.9848264,44.1413859,1444.4
7.9847889,44.1413045,1442.9
7.9847583,44.1412136,1440.6
7.984721,44.1411141,1441.0
7.9846844,44.141026,1444.3
7.9846585,44.1409556,1445.9
7.9846474,44.1408894,1447.1
7.9846484,44.1408253,1448.8
7.9846563,44.1407686,1450.2
7.984653,44.1407106,1447.9
7.9846031,44.1406376,1444.6
7.9845076,44.1405587,1443.2
7.9844006,44.1404783,1442.0
7.9843115,44.140388,1441.6
7.9842462,44.1402938,1442.1
7.9842009,44.1402041,1443.0
7.9841781,44.1401198,1443.0
7.9841853,44.1400377,1441.3
7.9842122,44.1399513,1439.1
7.9842416,44.1398578,1437.1
7.9842699,44.1397591,1435.3
7.9842888,44.1396565,1434.2
7.9842942,44.1395535,1433.6
7.9842923,44.1394513,1432.8
7.9842856,44.1393495,1432.0
7.9842784,44.1392491,1431.2
7.9842729,44.1391494,1430.2
7.9842669,44.1390481,1428.6
7.9842572,44.1389431,1426.9
7.9842441,44.1388358,1425.3
7.984231,44.1387275,1424.4
7.9842199,44.1386219,1424.0
7.9842131,44.1385201,1424.2
7.9842134,44.1384235,1424.9
7.9842182,44.1383324,1424.8
7.9842236,44.1382413,1424.1
7.9842307,44.1381468,1423.7
7.9842403,44.1380544,1424.4
7.9842417,44.1379685,1425.4
7.9842226,44.1378884,1426.1
7.9841908,44.1378119,1426.6
7.9841509,44.1377375,1426.6
7.9840973,44.137664,1426.1
7.9840322,44.1375916,1425.6
7.9839681,44.1375166,1424.7
7.9839171,44.137435,1423.6
7.9838895,44.1373487,1423.0
7.9838881,44.1372644,1422.6
7.9839103,44.1371865,1422.1
7.9839504,44.1371137,1421.4
7.9839997,44.1370435,1420.7
7.9840535,44.1369749,1420.4
7.9841054,44.1369078,1420.9
7.9841384,44.1368386,1421.2
7.9841453,44.1367633,1420.7
7.9841286,44.1366828,1419.8
7.9841008,44.1365996,1418.8
7.9840764,44.1365136,1417.8
7.9840669,44.1364249,1416.5
7.984077,44.1363329,1414.8
7.9841078,44.1362408,1414.0
7.9841517,44.1361563,1414.2
7.9841922,44.1360774,1414.2
7.9842141,44.1359976,1414.1
7.9842169,44.1359169,1413.8
7.9842073,44.1358363,1413.5
7.9841908,44.1357507,1413.3
7.9841691,44.135659,1412.9
7.9841463,44.135563,1413.4
7.9841288,44.1354684,1414.5
7.9841224,44.1353764,1415.1
7.9841328,44.1352852,1415.1
7.9841624,44.1351946,1415.0
7.9842165,44.1351103,1415.7
7.9842914,44.1350373,1416.0
7.9843778,44.1349772,1415.9
7.9844686,44.1349295,1415.4
7.9867578,44.1340401,1431.3
7.9866754,44.1340571,1430.8
7.9866311,44.1341106,1430.2
7.9866332,44.1341757,1430.2
7.9866558,44.1342371,1431.0
7.986656,44.1342964,1431.9
7.9866235,44.1343553,1433.1
7.9865719,44.1344064,1434.1
7.9864918,44.1344177,1433.8
7.9864123,44.1343768,1434.2
7.9863778,44.1343103,1435.1
7.9864035,44.1342495,1435.6
7.9864725,44.1342129,1435.6
7.9865504,44.1342158,1436.2
7.9866001,44.1342592,1436.7
7.9866015,44.1343225,1437.1
7.9865659,44.13439,1438.0
7.9865126,44.1344486,1438.9
7.986431,44.1344697,1439.3
7.9863512,44.1344383,1439.5
7.9863158,44.1343759,1440.1
7.9863425,44.1343162,1440.4
7.9864126,44.1342778,1440.7
7.9864906,44.1342753,1441.9
7.9865412,44.1343146,1442.1
7.9865491,44.1343788,1442.1
7.9865284,44.1344495,1442.8
7.9864639,44.1344987,1442.9
7.986368,44.1344992,1442.5
7.9862904,44.1344553,1443.0
7.9862587,44.1343923,1443.3
7.9862721,44.1343274,1443.7
7.9863189,44.1342744,1444.0
7.986393,44.134245,1444.1
7.9864788,44.1342431,1444.6
7.986552,44.1342736,1445.2
7.9865878,44.1343321,1445.1
7.9865585,44.1343968,1444.5
7.9864743,44.1344373,1444.3
7.9863726,44.1344389,1444.5
7.9862837,44.134408,1444.6
7.9862258,44.1343513,1444.9
7.9862093,44.13428,1445.3
7.9862411,44.1342078,1445.9
7.9863118,44.134151,1446.7
7.986402,44.1341152,1448.1
7.9864878,44.1340957,1449.1
7.9865648,44.1340707,1449.3
7.9866368,44.1340359,1449.1
7.9867021,44.133994,1449.3
7.9867648,44.1339441,1449.7
7.986829,44.1338903,1450.2
7.9868977,44.133839,1451.6
7.9869685,44.1337931,1453.2
7.9870415,44.1337514,1454.3
7.9871199,44.1337104,1454.0
7.9872004,44.1336698,1453.9
7.9872785,44.1336318,1454.5
7.9873615,44.1335998,1455.1
7.9874519,44.1335764,1455.9
7.9875506,44.1335593,1455.8
7.9876505,44.1335471,1456.8
7.9877399,44.1335403,1457.7
7.9878267,44.1335259,1456.7
7.9879212,44.1334958,1455.0
7.9880056,44.1334484,1455.3
7.9880718,44.1333911,1456.7
7.9881221,44.1333312,1457.7
7.9881559,44.1332646,1458.1
7.9881623,44.1331972,1458.9
7.98815,44.1331368,1459.1
7.9881471,44.1330747,1458.6
7.988169,44.1330072,1457.9
7.9882225,44.1329407,1456.6
7.9883063,44.1328785,1455.4
7.9884075,44.1328213,1454.7
7.9885126,44.1327689,1454.5
7.9886191,44.132723,1454.5
7.9887266,44.1326821,1454.3
7.9888292,44.13264,1454.2
7.9889242,44.1325916,1453.9
7.9890149,44.1325386,1454.0
7.9891067,44.1324882,1453.7
7.9892091,44.1324451,1453.2
7.9893249,44.132416,1453.0
7.9894462,44.1324036,1453.0
7.9895702,44.1324051,1452.7
7.9896954,44.1324151,1452.3
7.9898211,44.132429,1451.8
7.9899475,44.1324406,1451.0
7.9900773,44.1324484,1450.9
7.9902084,44.1324648,1451.2
7.9903294,44.132494,1452.1
7.9904436,44.1325287,1452.3
7.9905588,44.1325583,1452.6
7.9906737,44.132569,1452.8
7.9907847,44.1325567,1452.3
7.9908987,44.1325303,1451.2
7.9910189,44.1324927,1449.7
7.9911466,44.1324477,1449.3
7.9912755,44.1324024,1449.8
7.9913954,44.1323546,1450.7
7.9914991,44.1323006,1451.3
7.9915928,44.1322395,1450.6
7.9916859,44.1321713,1449.5
7.9917751,44.1320991,1449.0
7.9918495,44.1320262,1449.0
7.9919091,44.131953,1448.7
7.9919653,44.1318797,1448.6
7.9920291,44.1318121,1448.8
7.9921018,44.1317521,1448.4
7.9921851,44.1316982,1447.1
7.9922808,44.1316524,1446.4
7.9923842,44.1316141,1446.0
7.9924882,44.1315759,1445.0
7.9925905,44.1315317,1444.0
7.9926902,44.1314806,1442.7
7.9927877,44.1314208,1440.3
7.9928779,44.1313472,1438.6
7.9929455,44.1312652,1437.1
7.9929892,44.1311804,1436.4
7.9930164,44.1311028,1437.3
7.9930359,44.1310391,1438.1
7.9930541,44.1309854,1438.1
7.9930742,44.130934,1437.9
7.993098,44.1308822,1437.8
7.9931196,44.1308298,1437.3
7.9931248,44.1307731,1436.6
7.9931142,44.1307115,1435.3
7.9930944,44.1306415,1433.0
7.9930681,44.1305688,1431.3
7.9930508,44.1304939,1430.5
7.9930474,44.1304204,1430.7
7.9930455,44.1303511,1430.9
7.9930423,44.1302804,1429.9
7.9930447,44.1302113,1429.7
7.9930596,44.1301494,1430.4
7.9930863,44.1300965,1430.6
7.9931136,44.1300437,1429.2
7.9931328,44.1299832,1427.4
7.9931461,44.1299171,1426.0
7.9931537,44.1298472,1424.2
7.9931445,44.1297744,1423.3
7.9931192,44.1297046,1422.8
7.9930907,44.1296353,1422.3
7.9930609,44.1295628,1421.5
7.9930282,44.129487,1420.7
7.9929813,44.1294148,1420.2
7.9929121,44.1293531,1419.6
7.9928281,44.1292945,1417.6
7.9927405,44.1292296,1415.7
7.9926621,44.1291574,1415.2
7.9925979,44.1290826,1414.9
7.9925431,44.1290072,1414.6
7.9924933,44.1289331,1414.5
7.9924459,44.1288596,1413.8
7.9923981,44.1287824,1412.7
7.9923486,44.1287008,1411.1
7.9923017,44.1286125,1409.6
7.9922574,44.1285203,1408.2
7.9922139,44.1284265,1406.8
7.9921719,44.1283302,1405.3
7.9921337,44.1282317,1403.9
7.9921031,44.1281309,1402.3
7.992078,44.1280275,1401.4
7.9920554,44.1279233,1400.3
7.9920345,44.1278181,1399.2
7.9920124,44.1277117,1397.9
7.9919788,44.1276051,1396.4
7.9919328,44.1274986,1395.6
7.9918816,44.1273944,1395.1
7.9918287,44.127292,1393.8
7.9917728,44.1271871,1392.2
7.9917114,44.1270808,1391.3
7.9916425,44.1269787,1391.5
7.9915656,44.1268887,1392.5
7.9914763,44.1268171,1393.2
7.9913766,44.1267593,1393.3
7.9912707,44.1267095,1393.1
7.9911623,44.1266602,1393.0
7.9910554,44.126608,1393.4
7.9909556,44.1265528,1393.8
7.9908689,44.1264878,1393.9
7.9907999,44.1264127,1394.2
7.9907431,44.1263326,1392.6
7.9906797,44.1262467,1391.3
7.9906056,44.1261621,1391.5
7.9905279,44.1260812,1390.8
7.9904506,44.1259992,1389.5
7.9903748,44.1259161,1388.0
7.990296,44.125834,1386.7
7.9902179,44.1257507,1385.5
7.9901455,44.1256651,1384.3
7.9900838,44.1255767,1383.0
7.9900342,44.1254846,1381.2
7.9899849,44.1253904,1379.2
7.9899282,44.1252965,1376.7
7.9898679,44.1251989,1374.6
7.9898098,44.1250999,1373.4
7.9897492,44.1250037,1371.8
7.9896843,44.1249075,1369.9
7.989619,44.1248085,1368.4
7.9895571,44.1247075,1367.6
7.9895031,44.1246071,1367.2
7.9894656,44.1245076,1367.0
7.9894486,44.1244091,1366.9
7.9894445,44.1243117,1366.3
7.9894388,44.1242129,1365.4
7.9894281,44.1241124,1364.6
7.9894162,44.1240128,1364.2
7.9893989,44.1239176,1364.1
7.9893709,44.1238277,1363.5
7.9893335,44.1237393,1362.7
7.989294,44.1236496,1362.0
7.9892568,44.12356,1361.8
7.9892135,44.1234733,1360.6
7.989153,44.1233866,1359.0
7.9890826,44.1233006,1358.0
7.9890075,44.1232189,1357.9
7.9889332,44.1231437,1359.0
7.9888667,44.1230731,1359.5
7.9888042,44.1230022,1359.9
7.98874,44.1229337,1360.3
7.9886622,44.1228757,1360.6
7.9885681,44.1228303,1360.5
7.988466,44.1227871,1359.0
7.9883627,44.1227346,1357.6
7.9882625,44.1226755,1356.6
7.9881683,44.1226128,1356.0
7.9880759,44.1225495,1355.6
7.9879833,44.122489,1355.9
7.987899,44.1224306,1357.1
7.9878271,44.1223741,1358.1
7.9877545,44.1223199,1358.4
7.987668,44.1222745,1358.8
7.9875707,44.1222385,1358.6
7.9874641,44.1222056,1357.7
7.9873508,44.1221713,1357.0
7.987238,44.1221348,1356.9
7.9871279,44.1220943,1355.6
7.9845603,44.1204025,1340.9
7.9844404,44.1203522,1340.2
7.9843237,44.1202992,1340.4
7.9842134,44.1202477,1340.6
7.9841103,44.1201955,1340.0
7.9840133,44.1201365,1339.1
7.983917,44.1200737,1337.9
7.98382,44.1200084,1336.7
7.983723,44.1199399,1335.6
7.9836326,44.1198667,1335.5
7.9835621,44.1197907,1336.0
7.9835207,44.1197134,1336.6
7.983499,44.1196371,1337.0
7.9834878,44.1195627,1337.5
7.9834915,44.1194901,1337.8
7.9835181,44.1194215,1338.0
7.9835621,44.1193593,1338.2
7.9836116,44.1193003,1338.7
7.983656,44.1192401,1338.9
7.9836937,44.119177,1339.4
7.9837299,44.1191147,1339.9
7.9837604,44.1190505,1340.0
7.9837808,44.118981,1340.3
7.9837958,44.1189111,1341.3
7.9838038,44.1188427,1342.4
7.9838083,44.1187744,1343.2
7.9838191,44.1187085,1343.6
7.9838397,44.1186447,1343.9
7.9838674,44.1185815,1343.4
7.9838828,44.1185126,1343.2
7.983878,44.1184397,1343.4
7.9838641,44.1183681,1344.3
7.9838497,44.1183038,1346.2
7.9838467,44.1182493,1348.2
7.9838643,44.1182042,1350.1
7.9838931,44.1181665,1351.9
7.983935,44.1181385,1352.8
7.9840016,44.118144,1353.8
7.9840753,44.1181844,1355.3
7.9841511,44.1182215,1357.0
7.9842266,44.1182311,1358.8
7.9842792,44.1182087,1360.0
7.9842841,44.1181627,1361.0
7.9842398,44.1181148,1362.5
7.9841643,44.1180806,1364.5
7.9840722,44.118062,1366.6
7.9839714,44.1180629,1368.6
7.9838696,44.1180877,1370.5
7.983794,44.1181445,1372.1
7.9837768,44.1182227,1373.6
7.9838194,44.1182888,1375.1
7.983894,44.1183195,1376.5
7.9839742,44.1183206,1377.9
7.984049,44.1183036,1379.2
7.9841073,44.1182688,1380.1
7.9841272,44.1182172,1381.1
7.9841054,44.1181598,1381.5
7.9840477,44.1181037,1382.1
7.9839701,44.1180518,1383.6
7.9838886,44.1180033,1385.2
7.9838097,44.1179554,1386.4
7.9837354,44.1178978,1385.6
7.983669,44.1178208,1384.3
7.9836177,44.117731,1383.7
7.9835881,44.1176363,1383.8
7.9835723,44.1175399,1383.8
7.9835598,44.1174425,1383.7
7.9835499,44.1173461,1383.6
7.9835396,44.1172496,1383.7
7.9835271,44.1171527,1383.6
7.9835124,44.117055,1383.2
7.9834929,44.1169567,1383.1
7.983466,44.1168597,1383.1
7.9834363,44.1167636,1382.4
7.9834122,44.116665,1381.2
7.983398,44.1165627,1379.5
7.9833938,44.1164567,1377.5
7.9833904,44.1163492,1376.0
7.9833848,44.1162414,1375.0
7.9833797,44.116135,1374.4
7.9833767,44.1160312,1374.1
7.98337,44.1159309,1373.3
7.9833602,44.1158307,1371.8
7.9833545,44.1157283,1370.6
7.9833528,44.1156259,1369.3
7.9833518,44.1155227,1367.8
7.9833505,44.1154178,1366.2
7.9833456,44.1153127,1365.1
7.9833362,44.1152095,1364.2
7.9833217,44.1151089,1363.6
7.9832993,44.1150117,1363.2
7.9832694,44.1149179,1362.4
7.9832401,44.1148229,1361.4
7.9832176,44.114725,1360.2
7.983202,44.1146245,1359.0
7.9831924,44.1145231,1358.2
7.9831884,44.1144231,1357.5
7.9831865,44.1143233,1356.6
7.9831839,44.114223,1355.6
7.9831803,44.1141217,1354.8
7.9831791,44.1140214,1354.3
7.9831822,44.1139232,1353.7
7.9831926,44.113826,1353.3
7.9832112,44.1137314,1352.7
7.9832316,44.1136373,1352.1
7.9832472,44.1135429,1351.3
7.9832569,44.1134464,1350.5
7.9832624,44.113348,1349.8
7.983266,44.1132494,1349.0
7.9832701,44.1131511,1348.4
7.9832773,44.1130534,1347.7
7.9832889,44.112956,1346.9
7.9833031,44.1128592,1346.3
7.9833143,44.1127634,1345.8
7.983318,44.1126703,1345.5
7.983312,44.1125808,1345.1
7.9833008,44.1124931,1344.6
7.9832941,44.1124062,1344.1
7.9832968,44.1123202,1343.6
7.9833047,44.1122351,1343.0
7.9833145,44.1121503,1342.0
7.9833194,44.1120648,1341.0
7.9833205,44.1119783,1340.2
7.9833247,44.1118917,1339.4
7.983329,44.1118049,1338.5
7.9833275,44.111719,1337.6
7.9833172,44.1116343,1336.4
7.9833009,44.1115486,1334.4
7.9832858,44.1114584,1332.2
7.9832764,44.1113631,1330.4
7.9832723,44.1112656,1328.8
7.9832702,44.1111674,1327.1
7.9832706,44.1110681,1326.2
7.9832702,44.1109704,1326.0
7.9832653,44.1108774,1326.3
7.9832597,44.1107888,1325.1
7.9832583,44.1106966,1323.8
7.9832629,44.1106009,1323.0
7.9832729,44.1105065,1322.5
7.9832922,44.1104159,1322.0
7.9833179,44.1103278,1320.9
7.9833431,44.1102389,1319.6
7.9833658,44.110147,1318.5
7.9833829,44.1100538,1318.3
7.9833934,44.1099652,1318.8
7.9833977,44.109882,1319.1
7.9833953,44.1098007,1318.8
7.9833879,44.1097187,1318.4
7.9833804,44.1096341,1317.8
7.9833763,44.1095463,1317.2
7.9833792,44.1094548,1316.5
7.9833891,44.1093603,1315.9
7.9834041,44.109266,1315.0
7.9834228,44.1091722,1314.6
7.9834456,44.1090801,1314.2
7.9834697,44.1089902,1313.7
7.9834891,44.1089012,1313.4
7.9835008,44.1088127,1312.7
7.9835014,44.1087234,1312.4
7.9834924,44.1086359,1312.3
7.9834815,44.1085482,1311.7
7.9834756,44.1084562,1311.0
7.9834732,44.1083628,1310.7
7.983472,44.1082708,1310.2
7.9834761,44.1081803,1309.5
7.9834877,44.1080888,1308.4
7.9835052,44.107995,1307.0
7.983523,44.1078984,1305.8
7.983539,44.1078014,1305.0
7.9835519,44.1077051,1303.5
7.9835583,44.1076064,1301.7
7.9835589,44.1075054,1300.3
7.9835608,44.1074045,1299.5
7.9835673,44.1073057,1298.7
7.9835795,44.1072089,1297.8
7.9835954,44.1071156,1297.8
7.9836145,44.1070311,1298.0
7.9836313,44.1069473,1296.1
7.9836441,44.1068557,1293.7
7.9836556,44.1067599,1292.0
7.9836661,44.1066643,1291.1
7.9836743,44.1065721,1291.1
7.9836779,44.106485,1292.0
7.9836814,44.1064061,1293.0
7.9836929,44.1063343,1293.2
7.9837148,44.1062655,1292.8
7.9837422,44.1061965,1291.3
7.983768,44.1061198,1290.1
7.9837882,44.1060382,1289.4
7.9838005,44.1059556,1289.1
7.9838053,44.1058736,1288.7
7.9838094,44.1057921,1288.2
7.983818,44.1057097,1287.6
